35.4730619 138.79518 890.7 1784404095.0
35.4715527 138.7926622 904.7 1784404306.0
35.4715152 138.7929404 904.7 1784404328.0
35.4712453 138.7926362 905.7 1784404353.0
35.4712912 138.792194 906.7 1784404378.0
35.4710223 138.7918718 908.7 1784404405.0
35.4707214 138.7919233 909.7 1784404433.0
35.4703318 138.7916384 911.7 1784404476.0
35.4701675 138.7914571 913.7 1784404503.0
35.4700577 138.7911613 914.7 1784404526.0
35.4699259 138.7908773 915.7 1784404553.0
35.4696788 138.7905628 917.7 1784404578.0
35.4695305 138.7901166 919.7 1784404602.0
35.4692985 138.789796 921.7 1784404627.0
35.4691077 138.7893929 925.7 1784404651.0
35.4688859 138.7890713 927.7 1784404675.0
35.4689362 138.7885901 926.7 1784404928.0
35.4691617 138.7882525 925.7 1784404954.0
35.4692367 138.7881249 925.7 1784404982.0
35.4689967 138.787834 927.7 1784405027.0
35.4685598 138.7875901 930.7 1784405052.0
35.4682472 138.7875248 931.7 1784405078.0
35.4679177 138.787278 934.7 1784405109.0
35.4675969 138.7870701 936.7 1784405133.0
35.4672953 138.7869584 938.7 1784405163.0
35.4669594 138.7866698 941.7 1784405191.0
35.466676 138.7863225 943.7 1784405216.0
35.4664174 138.7860969 944.7 1784405242.0
35.4661917 138.7857263 947.7 1784405266.0
35.4659958 138.7854278 948.7 1784405297.0
35.4657064 138.7850518 950.7 1784405324.0
35.4654748 138.7846549 952.7 1784405349.0
35.4652225 138.7843427 954.7 1784405377.0
35.4649374 138.7839429 956.7 1784405405.0
35.4646339 138.7837214 959.7 1784405429.0
35.4643939 138.7833915 960.7 1784405458.0
35.4640309 138.783256 963.7 1784405484.0
35.4637092 138.783168 965.7 1784405511.0
35.4635533 138.7828438 966.7 1784405538.0
35.4631888 138.7825187 969.7 1784405565.0
35.4628814 138.7822876 972.7 1784405588.0
35.4626184 138.7820803 974.7 1784405617.0
35.4622959 138.7819161 976.7 1784405643.0
35.4619105 138.781652 978.7 1784405671.0
35.461611 138.7815528 980.7 1784405698.0
35.4612983 138.7813235 982.7 1784405725.0
35.4610014 138.7811771 982.7 1784405750.0
35.4607106 138.7810731 984.7 1784405778.0
35.4603826 138.7808003 988.7 1784405805.0
35.4600149 138.7806565 992.7 1784405833.0
35.4596745 138.7804629 994.7 1784405860.0
35.4594102 138.7802799 995.7 1784405884.0
35.4590618 138.7802039 998.7 1784405911.0
35.4587862 138.779953 998.7 1784405940.0
35.458378 138.7798313 1003.7 1784405965.0
35.4580357 138.7796814 1005.7 1784405989.0
35.4577289 138.7794855 1007.7 1784406013.0
35.4574447 138.7792698 1008.7 1784406042.0
35.4570957 138.7791136 1010.7 1784406066.0
35.4567399 138.7790064 1014.7 1784406094.0
35.4563656 138.7789173 1017.7 1784406122.0
35.4559707 138.7786523 1019.7 1784406149.0
35.4556331 138.7785352 1020.7 1784406178.0
35.4553354 138.7782543 1022.7 1784406203.0
35.4549666 138.778182 1024.7 1784406227.0
35.454631 138.7781552 1027.7 1784406253.0
35.4543393 138.7780482 1029.7 1784406280.0
35.4539871 138.7778795 1031.7 1784406307.0
35.4536271 138.7777563 1034.7 1784406334.0
35.4532756 138.7775934 1036.7 1784406361.0
35.4528626 138.777526 1039.7 1784406389.0
35.4525287 138.777394 1041.7 1784406417.0
35.4522272 138.7770907 1043.7 1784406442.0
35.4519197 138.7769361 1045.7 1784406468.0
35.4515945 138.7767789 1047.7 1784406495.0
35.4512412 138.7766 1050.7 1784406524.0
35.4508916 138.7763209 1053.7 1784406551.0
35.4505933 138.7761929 1056.7 1784406577.0
35.4503273 138.775963 1058.7 1784406601.0
35.4499574 138.7758316 1062.7 1784406629.0
35.4497252 138.7757702 1063.7 1784406656.0
35.44976 138.775952 1062.7 1784406684.0
35.4498511 138.7757926 1062.7 1784406714.0
35.4495424 138.7755067 1066.7 1784406768.0
35.449123 138.7754078 1069.7 1784406796.0
35.4488227 138.775178 1071.7 1784406827.0
35.4485166 138.7750017 1074.7 1784406856.0
35.4481771 138.7748464 1077.7 1784406885.0
35.4478393 138.7746857 1080.7 1784406913.0
35.4474918 138.7744355 1084.7 1784406939.0
35.4471929 138.7742074 1087.7 1784406967.0
35.4468435 138.7739958 1089.7 1784406995.0
35.4465006 138.7738532 1093.7 1784407021.0
35.4462551 138.7736473 1095.7 1784407048.0
35.4458975 138.7735094 1098.7 1784407079.0
35.4455358 138.7732964 1101.7 1784407106.0
35.445228 138.7731065 1104.7 1784407134.0
35.4448948 138.7729933 1106.7 1784407162.0
35.4446167 138.7727201 1106.7 1784407191.0
35.4442995 138.772463 1113.7 1784407220.0
35.4439717 138.7722447 1116.7 1784407247.0
35.4436782 138.7720038 1119.7 1784407274.0
35.4433865 138.7717604 1121.7 1784407299.0
35.4431159 138.7714501 1124.7 1784407324.0
35.4429085 138.7711333 1125.7 1784407351.0
35.442561 138.7709537 1128.7 1784407376.0
35.4422565 138.7706968 1131.7 1784407404.0
35.4420495 138.7704346 1133.7 1784407428.0
35.4417426 138.7701053 1135.7 1784407456.0
35.4415738 138.769754 1137.7 1784407481.0
35.441427 138.7697613 1138.7 1784407526.0
35.4413278 138.7696649 1139.7 1784407601.0
35.4411439 138.7692918 1140.7 1784407670.0
35.4409008 138.7691556 1144.7 1784407697.0
35.440819 138.7687999 1148.7 1784407723.0
35.4405964 138.7683296 1150.7 1784407749.0
35.4402922 138.7680059 1151.7 1784407773.0
35.4401086 138.7676298 1154.7 1784407797.0
35.4397906 138.7673646 1156.7 1784407824.0
35.4394704 138.7671446 1159.7 1784407847.0
35.439086 138.7670152 1162.7 1784407871.0
35.4387623 138.7667959 1165.7 1784407895.0
35.4384933 138.7665617 1167.7 1784407922.0
35.4381166 138.766463 1170.7 1784407946.0
35.4378199 138.7663327 1172.7 1784407973.0
35.4374016 138.7662179 1176.7 1784408002.0
35.4370264 138.7662293 1179.7 1784408028.0
35.4367202 138.7660554 1182.7 1784408053.0
35.4363695 138.7660248 1186.7 1784408081.0
35.4360078 138.7658358 1189.7 1784408109.0
35.4356532 138.7657293 1192.7 1784408138.0
35.4353041 138.7655761 1195.7 1784408166.0
35.4349911 138.7654316 1198.7 1784408194.0
35.4346644 138.7653359 1201.7 1784408218.0
35.4343395 138.7652127 1205.7 1784408243.0
35.4339481 138.7650996 1211.7 1784408270.0
35.4336779 138.7647999 1213.7 1784408298.0
35.4334095 138.7646608 1215.7 1784408329.0
35.4330952 138.7645091 1219.7 1784408353.0
35.4327952 138.7643041 1222.7 1784408382.0
35.4324902 138.7640881 1227.7 1784408406.0
35.4322194 138.7639682 1230.7 1784408431.0
35.4319142 138.7636407 1234.7 1784408459.0
35.4316049 138.7634112 1238.7 1784408486.0
35.431249 138.7632608 1241.7 1784408513.0
35.4310205 138.7629443 1245.7 1784408540.0
35.4306398 138.7627292 1249.7 1784408569.0
35.4302561 138.7626448 1252.7 1784408598.0
35.4299621 138.7624882 1255.7 1784408626.0
35.4296287 138.7625179 1257.7 1784408653.0
35.4292848 138.7623113 1260.7 1784408680.0
35.428946 138.762099 1263.7 1784408705.0
35.4285902 138.7619858 1267.7 1784408730.0
35.4282602 138.7618367 1271.7 1784408758.0
35.42787 138.7617236 1276.7 1784408803.0
35.4274933 138.761669 1281.7 1784408831.0
35.4271655 138.7615753 1285.7 1784408859.0
35.4267663 138.7614024 1290.7 1784408888.0
35.4264505 138.761437 1293.7 1784408915.0
35.4261372 138.7613529 1296.7 1784408942.0
35.4258344 138.7612968 1300.7 1784408970.0
35.4255064 138.7611841 1303.7 1784408994.0
35.4252159 138.7610283 1308.7 1784409027.0
35.4249085 138.7608224 1311.7 1784409055.0
35.424579 138.760774 1316.7 1784409081.0
35.4242508 138.7608225 1319.7 1784409110.0
35.4238709 138.760721 1326.7 1784409138.0
35.4235016 138.7608276 1328.7 1784409167.0
35.4231588 138.7609274 1332.7 1784409195.0
35.422799 138.7610865 1334.7 1784409222.0
35.4224249 138.7610413 1337.7 1784409246.0
35.4220838 138.7609437 1343.7 1784409271.0
35.4217904 138.7607962 1348.7 1784409295.0
35.421418 138.7606998 1352.7 1784409324.0
35.4210443 138.7607196 1352.7 1784409348.0
35.4207729 138.7604528 1356.7 1784409377.0
35.4205414 138.7601848 1362.7 1784409405.0
35.4202659 138.7598453 1367.7 1784409433.0
35.4201177 138.7595056 1370.7 1784409460.0
35.4197487 138.7593852 1375.7 1784409489.0
35.4195302 138.7591098 1379.7 1784409518.0
35.4191411 138.7590979 1383.7 1784409545.0
35.418836 138.7589345 1390.7 1784409573.0
35.4185319 138.7589365 1394.7 1784409603.0
35.4182236 138.7590817 1398.7 1784409630.0
35.4178745 138.7593911 1399.7 1784409658.0
35.4175231 138.7592632 1409.7 1784409683.0
35.4171746 138.7593537 1412.7 1784409728.0
35.4168739 138.7592996 1416.7 1784409757.0
35.4166802 138.7591442 1423.7 1784409785.0
35.4164644 138.7588783 1428.7 1784409815.0
35.416123 138.7587927 1432.7 1784409844.0
35.4160581 138.7584199 1435.7 1784409872.0
35.4159033 138.7582185 1439.7 1784409899.0
35.4155184 138.7584299 1444.7 1784409923.0
35.415134 138.7586261 1449.7 1784409951.0
35.4148865 138.7588622 1451.7 1784409981.0
35.4146492 138.7587469 1457.7 1784410004.0
35.4143478 138.7587838 1460.7 1784410035.0
35.4140507 138.7586895 1467.7 1784410062.0
35.4139423 138.758616 1470.7 1784410088.0
