34.7742809 139.0372307 21.0 1780097728.0
34.7740106 139.0370776 27.0 1780097798.0
34.7740278 139.036722 28.0 1780097865.0
34.7736243 139.0363239 40.0 1780097893.0
34.7733097 139.0361211 45.0 1780097920.0
34.773078 139.03627 47.0 1780097946.0
34.7729487 139.0360896 50.0 1780097978.0
34.7725001 139.035957 58.0 1780098001.0
34.7721524 139.0356441 60.0 1780098026.0
34.7719601 139.0356612 62.0 1780098049.0
34.7716857 139.0350505 67.0 1780098084.0
34.7717648 139.0347871 68.0 1780098109.0
34.7713442 139.0347593 66.0 1780098146.0
34.7713538 139.0342931 72.0 1780098170.0
34.7711596 139.0339199 74.0 1780098196.0
34.7711652 139.0335546 77.0 1780098221.0
34.7710888 139.0330863 78.0 1780098249.0
34.7712293 139.0326819 81.0 1780098275.0
34.7715302 139.0324645 87.0 1780098302.0
34.7715273 139.0318866 92.0 1780098328.0
34.7716653 139.0314991 99.0 1780098357.0
34.7718006 139.0310782 104.0 1780098382.0
34.7717287 139.0307154 103.0 1780098404.0
34.7721014 139.0305826 105.0 1780098428.0
34.7723593 139.030399 106.0 1780098452.0
34.7729021 139.0302767 107.0 1780098483.0
34.7732072 139.0297559 107.0 1780098515.0
34.7736787 139.0296013 107.0 1780098541.0
34.7738945 139.029626 113.0 1780098568.0
34.7742684 139.0295616 121.0 1780098605.0
34.7746847 139.0297536 125.0 1780098632.0
34.7750302 139.0297258 129.0 1780098657.0
34.7752127 139.029395 134.0 1780098684.0
34.7755308 139.0294342 137.0 1780098712.0
34.7759119 139.02953 144.0 1780098736.0
34.7761628 139.0292394 150.0 1780098767.0
34.7764107 139.0290397 154.0 1780098795.0
34.7766784 139.0287681 157.0 1780098822.0
34.7769834 139.0286278 160.0 1780098855.0
34.7771596 139.0281923 165.0 1780098879.0
34.7775083 139.0278907 168.0 1780098907.0
34.777916 139.0276926 173.0 1780098933.0
34.7781122 139.0275168 169.0 1780098959.0
34.7784888 139.0274423 166.0 1780098980.0
34.7786519 139.0272002 169.0 1780099005.0
34.7791563 139.0269824 181.0 1780099032.0
34.7793882 139.0267291 181.0 1780099059.0
34.7796746 139.02649 183.0 1780099090.0
34.7801501 139.0262075 187.0 1780099118.0
34.7804994 139.0259412 188.0 1780099146.0
34.7806574 139.0258644 190.0 1780099167.0
34.7810361 139.0255884 195.0 1780099191.0
34.7814628 139.0255431 200.0 1780099216.0
34.7817017 139.0253372 205.0 1780099240.0
34.7820535 139.0251794 213.0 1780099280.0
34.7823622 139.0251033 218.0 1780099307.0
34.782605 139.0247727 226.0 1780099357.0
34.7829616 139.0249722 228.0 1780099389.0
34.7829836 139.0254522 227.0 1780099440.0
34.7833454 139.0254944 232.0 1780099464.0
34.7837046 139.0252579 240.0 1780099489.0
34.7837108 139.0248818 245.0 1780099517.0
34.7856617 139.0241863 280.0 1780099698.0
34.7859609 139.0242118 283.0 1780099732.0
34.78632 139.024023 291.0 1780099760.0
34.786587 139.0237965 296.0 1780099788.0
34.7869176 139.0239726 290.0 1780099818.0
34.787376 139.0236964 305.0 1780099846.0
34.7877097 139.0235712 310.0 1780099871.0
34.7879343 139.0232895 318.0 1780099895.0
34.7882543 139.0230717 315.0 1780099919.0
34.7885608 139.0225092 319.0 1780099958.0
34.7889794 139.0223837 319.0 1780099991.0
34.7894188 139.0223006 321.0 1780100015.0
34.7898241 139.0220055 321.0 1780100043.0
34.7897653 139.0216307 325.0 1780100075.0
34.790633 139.0213335 324.0 1780100103.0
34.790692 139.0209525 329.0 1780100134.0
34.7911009 139.0207587 329.0 1780100161.0
34.7912981 139.0206472 330.0 1780100189.0
34.7916388 139.0204449 336.0 1780100214.0
34.7920596 139.0203934 338.0 1780100239.0
34.7924418 139.0202536 344.0 1780100266.0
34.7927413 139.0200999 345.0 1780100293.0
34.7929514 139.0198235 346.0 1780100319.0
34.7929942 139.0193561 356.0 1780100352.0
34.7932587 139.0190216 366.0 1780100380.0
34.7935767 139.0192777 362.0 1780100408.0
34.7938071 139.0188518 366.0 1780100431.0
34.7939627 139.0186083 371.0 1780100458.0
34.7943091 139.0183052 378.0 1780100500.0
34.7946426 139.017944 382.0 1780100528.0
34.7948686 139.0176359 385.0 1780100556.0
34.7947823 139.0172167 389.0 1780100580.0
34.7943837 139.0168664 392.0 1780100601.0
34.7942923 139.0164194 393.0 1780100625.0
34.7944325 139.016092 394.0 1780100657.0
34.7947851 139.0158211 395.0 1780100690.0
34.7951935 139.0155868 396.0 1780100715.0
34.7953197 139.015518 396.0 1780100763.0
34.795805 139.0143563 404.0 1780100838.0
34.7957466 139.0142304 404.0 1780100875.0
34.7958415 139.0138065 411.0 1780100907.0
34.7958906 139.0134635 413.0 1780100930.0
34.7959418 139.013263 413.0 1780100957.0
34.7960728 139.0131821 415.0 1780101254.0
34.7964171 139.0129336 417.0 1780101277.0
34.796789 139.012541 417.0 1780101305.0
34.7968899 139.0121133 420.0 1780101328.0
34.7965977 139.0116577 413.0 1780101378.0
34.796399 139.0113837 417.0 1780101420.0
34.7962944 139.0110924 425.0 1780101450.0
34.79611 139.0110399 426.0 1780101479.0
34.796284 139.0106302 431.0 1780101519.0
34.7965895 139.0103392 436.0 1780101543.0
34.7968169 139.0099 444.0 1780101572.0
34.7968743 139.0095008 446.0 1780101596.0
34.7969361 139.009108 447.0 1780101622.0
34.7968136 139.0086326 452.0 1780101653.0
34.7968775 139.0082407 455.0 1780101676.0
34.7969274 139.0078801 458.0 1780101701.0
34.797723 139.0080095 458.0 1780101728.0
34.7979368 139.0080431 457.0 1780101759.0
34.7982769 139.0079347 466.0 1780101786.0
34.7986167 139.0077437 468.0 1780101814.0
34.7988805 139.0075471 469.0 1780101838.0
34.7994138 139.0072343 476.0 1780101888.0
34.7995076 139.0072545 478.0 1780101914.0
34.7999888 139.0067909 487.0 1780101956.0
34.8003588 139.0065948 491.0 1780101980.0
34.8004374 139.0064216 490.0 1780102007.0
34.8001011 139.0060216 492.0 1780102034.0
34.799771 139.0057511 497.0 1780102062.0
34.7993303 139.0056439 508.0 1780102086.0
34.7991225 139.0051931 503.0 1780102109.0
34.7987759 139.0050187 505.0 1780102133.0
34.7985725 139.0047412 512.0 1780102156.0
34.7987987 139.0044021 513.0 1780102179.0
34.7990085 139.0040376 515.0 1780102208.0
34.7993814 139.0038916 518.0 1780102235.0
34.7996718 139.0042055 524.0 1780102261.0
